state,tmc,avg_speedlimit
nj,120N07850,45
nj,120N07851,40
nj,120N07852,37.323
nj,120N07853,38.033
nj,120N07854,39.687
nj,120N07855,40
nj,120N07856,43.465
nj,120N07857,30.239
nj,120N10269,59.625
nj,120N10270,55
nj,120N10271,55
nj,120N10272,55
nj,120N10273,55
nj,120N10274,55
nj,120N10275,55
nj,120N10287,50
nj,120N10288,50
nj,120N10289,50
nj,120N10290,50
nj,120N10291,50
nj,120N10292,50
nj,120N10293,50
nj,120N10294,50
nj,120N10295,50
nj,120N10296,50
nj,120N10297,50
nj,120N10298,50
nj,120N10299,50
nj,120N10300,50
nj,120N10301,50
nj,120N10302,50
nj,120N10303,50
nj,120N10304,50
nj,120N10305,50
nj,120N10306,50
nj,120N10307,42.086
nj,120N10308,40
nj,120N10309,40
nj,120N10310,45
nj,120N10311,45
nj,120N10312,45
nj,120N10313,45
nj,120N10315,45
nj,120N10316,45
nj,120N10317,45
nj,120N10318,40.934
nj,120N10320,38.242
nj,120N10321,40
nj,120N10322,40
nj,120N10372,40.646
nj,120N10373,46.339
nj,120N10374,50
nj,120N10375,47.019
nj,120N10376,42.186
nj,120N10377,41.336
nj,120N10378,40
nj,120N10379,38.086
nj,120N10380,27.105
nj,120N10381,30
nj,120N10382,40
nj,120N10383,40
nj,120N10384,40
nj,120N10385,32.862
nj,120N10386,30
nj,120N10387,32.594
nj,120N10388,35
nj,120N10389,35
nj,120N10390,35
nj,120N10391,35
nj,120N10392,32.116
nj,120N10393,30
nj,120N10394,25
nj,120N10395,33.235
nj,120N10396,47.627
nj,120N10397,50
nj,120N10398,50
nj,120N10399,50
nj,120N10400,50
nj,120N10401,50
nj,120N10402,50
nj,120N10403,50
nj,120N10404,50
nj,120N10405,50
nj,120N10406,50
nj,120N10407,50
nj,120N10408,44.569
nj,120N10409,47.404
nj,120N10410,50
nj,120N10411,48.996
nj,120N10412,46.49
nj,120N10413,42.515
nj,120N10414,33.499
nj,120N10415,44.36
nj,120N10416,35
nj,120N10417,36.868
nj,120N10418,40
nj,120N10419,40
nj,120N10420,38.741
nj,120N10421,55
nj,120N10422,54.463
nj,120N10423,55
nj,120N10424,55
nj,120N10425,55
nj,120N10426,55
nj,120N10427,55
nj,120N10428,54.44
nj,120N10429,50
nj,120N10430,50
nj,120N10446,35
nj,120N10447,38.863
nj,120N10448,38.006
nj,120N10449,30
nj,120N10450,33.069
nj,120N10451,34.637
nj,120N10452,27.87
nj,120N10453,32.559
nj,120N10455,30
nj,120N10456,30
nj,120N10457,26.331
nj,120N10458,33.056
nj,120N10459,38.758
nj,120N10460,40
nj,120N10461,40
nj,120N10462,40
nj,120N10463,40
nj,120N10464,40
nj,120N10488,40
nj,120N10489,34.734
nj,120N10490,33.563
nj,120N10491,49.453
nj,120N10493,50
nj,120N10494,50
nj,120N10495,50
nj,120N10498,45
nj,120N10499,44.444
nj,120N10500,41.523
nj,120N10501,32.933
nj,120N10502,35
nj,120N10503,35
nj,120N10504,55
nj,120N10505,54.385
nj,120N10506,54.057
nj,120N10511,25
nj,120N10512,33.2
nj,120N10513,40
nj,120N10514,40
nj,120N10515,39.278
nj,120N10516,35
nj,120N10517,35
nj,120N10519,35
nj,120N10520,31.854
nj,120N10521,35
nj,120N10522,40.223
nj,120N10525,41.34
nj,120N10526,45
nj,120N10527,35
nj,120N10538,35
nj,120N10539,36.376
nj,120N10550,32.745
nj,120N10551,31.994
nj,120N10669,30
nj,120N10673,65
nj,120N10674,50.842
nj,120N10675,43.422
nj,120N10676,50
nj,120N10677,55
nj,120N10678,55.349
nj,120N10687,45
nj,120N10688,45
nj,120N10689,30
nj,120N10725,35
nj,120N10726,32.014
nj,120N10727,35
nj,120N10728,25
nj,120N10729,30.943
nj,120N10730,35
nj,120N10731,45
nj,120N10732,50
nj,120N10733,50
nj,120N10734,45.716
nj,120N10735,50
nj,120N10736,40
nj,120N10737,50
nj,120N10738,33.596
nj,120N10739,50
nj,120N10740,50
nj,120N10741,50
nj,120N10742,47.189
nj,120N10743,40
nj,120N10744,44.699
nj,120N10745,45
nj,120N10747,55
nj,120N10748,51.545
nj,120N10749,50
nj,120N10750,50
nj,120N10751,50
nj,120N10752,50
nj,120N10754,44.215
nj,120N10755,40
nj,120N10760,40.36
nj,120N10761,30
nj,120N10762,45
nj,120N10763,45
nj,120N10764,36.924
nj,120N10765,36.815
nj,120N10766,34.524
nj,120N10767,40
nj,120N10768,44.567
nj,120N10769,46.81
nj,120N10770,43.371
nj,120N10771,40
nj,120N10772,35
nj,120N10773,35
nj,120N10774,35
nj,120N10775,39.559
nj,120N10776,50
nj,120N10777,50
nj,120N10778,50
nj,120N10779,45.727
nj,120N10780,40
nj,120N10781,40
nj,120N10823,25
nj,120N10824,35
nj,120N10825,32.662
nj,120N10826,25
nj,120N10827,50
nj,120N10828,50
nj,120N10829,42.624
nj,120N10830,47.275
nj,120N10831,55
nj,120N10832,55
nj,120N10833,55
nj,120N10834,55
nj,120N10835,55
nj,120N10836,55
nj,120N10837,40
nj,120N10838,39.608
nj,120N10839,30
nj,120N10840,45
nj,120N10841,45
nj,120N10842,44.522
nj,120N10843,42.185
nj,120N10856,40
nj,120N10857,39.758
nj,120N10858,33.654
nj,120N10859,29.726
nj,120N10860,40
nj,120N10861,40
nj,120N10862,25
nj,120N10863,44.937
nj,120N10864,45
nj,120N10911,41.788
nj,120N10912,42.96
nj,120N10913,35.064
nj,120N10914,40
nj,120N10915,35
nj,120N10916,31.536
nj,120N10933,40
nj,120N10934,30
nj,120N10935,41.498
nj,120N10936,45
nj,120N10937,50
nj,120N10938,41.03
nj,120N10939,40
nj,120N10940,40
nj,120N10941,40
nj,120N10943,55
nj,120N10944,52.551
nj,120N10947,50
nj,120N10950,50
nj,120N10953,45
nj,120N10954,45
nj,120N10961,35.73
nj,120N10962,35
nj,120N10963,33.238
nj,120N10964,34.331
nj,120N10965,35
nj,120N10966,25
nj,120N10967,25
nj,120N10968,30.285
nj,120N10969,33.685
nj,120N10970,26.648
nj,120N10971,35
nj,120N10972,31.264
nj,120N10985,40
nj,120N11004,36.962
nj,120N11005,39.913
nj,120N11006,30
nj,120N11013,50
nj,120N11014,50
nj,120N11015,50
nj,120N11016,50
nj,120N11017,50
nj,120N11018,49.623
nj,120N11019,39.454
nj,120N11020,38.183
nj,120N11021,35
nj,120N11029,49.305
nj,120N11030,50
nj,120N11031,50
nj,120N11032,48.367
nj,120N11033,48.252
nj,120N11034,50
nj,120N11045,30
nj,120N11076,44.488
nj,120N11077,40
nj,120N11078,40
nj,120N11080,28.38
nj,120N11081,43.548
nj,120N11321,42.883
nj,120N11322,50
nj,120N11323,45.325
nj,120N11324,50
nj,120N11325,50
nj,120N11326,50
nj,120N11327,41.7
nj,120N11328,55
nj,120N11329,48.295
nj,120N11335,44.942
nj,120N11347,55
nj,120N11348,55
nj,120N11349,35
nj,120N11350,41.664
nj,120N11351,49.939
nj,120N11352,39.061
nj,120N11353,40.417
nj,120N11354,43.502
nj,120N11355,30
nj,120N11356,50
nj,120N11416,45
nj,120N11417,47.743
nj,120N11418,43.798
nj,120N11419,40.3
nj,120N11421,39.036
nj,120N11423,45
nj,120N11425,45
nj,120N11426,37.037
nj,120N11427,40
nj,120N11428,45
nj,120N11429,49.391
nj,120N11430,50
nj,120N11431,35
nj,120N11432,48.401
nj,120N11433,50
nj,120N11434,46.308
nj,120N11435,49.19
nj,120N11437,41.515
nj,120N11754,45
nj,120N11755,55
nj,120N13093,30
nj,120N13094,30
nj,120N13095,30.167
nj,120N13096,40
nj,120N13155,31.105
nj,120N13156,37.204
nj,120N13157,35.581
nj,120N13165,40.291
nj,120N13166,38.232
nj,120N13176,33.694
nj,120N13177,30
nj,120N13178,25
nj,120N13179,42.974
nj,120N13180,47.135
nj,120N13181,47.435
nj,120N13182,42.288
nj,120N13183,50
nj,120N13184,50
nj,120N13185,45
nj,120N13186,45
nj,120N13187,49.123
nj,120N13188,50.598
nj,120N13189,55
nj,120N13190,55
nj,120N13191,55
nj,120N13192,52.551
nj,120N13193,52.876
nj,120N13194,55
nj,120N13195,55
nj,120N13196,55
nj,120N13197,55
nj,120N13198,55
nj,120N13199,55
nj,120N13200,55
nj,120N13201,50
nj,120N13202,45.336
nj,120N13203,45.438
nj,120N13204,44.924
nj,120N13205,46.845
nj,120N13206,45
nj,120N13216,34.205
nj,120N13217,25
nj,120N13218,39.208
nj,120N13219,43.11
nj,120N13245,50
nj,120N13246,35
nj,120N13247,35
nj,120N13248,31.646
nj,120N13249,43.654
nj,120N13250,42.182
nj,120N13251,45.982
nj,120N13252,43.695
nj,120N13254,48.694
nj,120N13255,45
nj,120N13256,36.002
nj,120N13260,38.613
nj,120N13261,34.619
nj,120N13262,32.859
nj,120N13263,30
nj,120N13264,30
nj,120N13265,50
nj,120N13266,50
nj,120N13267,25
nj,120N13272,41.825
nj,120N13273,37.525
nj,120N13274,44.349
nj,120N13275,47.762
nj,120N13276,40.424
nj,120N13277,45
nj,120N13278,43.158
nj,120N13279,43.685
nj,120N13280,45
nj,120N13281,45
nj,120N13282,37.855
nj,120N13283,35
nj,120N13284,50
nj,120N13406,40
nj,120N13407,50
nj,120N13628,40
nj,120N13629,40
nj,120N13630,40
nj,120N13631,50
nj,120N13632,50
nj,120N13633,50
nj,120N13634,50
nj,120N13642,55
nj,120N13643,55
nj,120N13650,40
nj,120N13651,40
nj,120N13653,28.851
nj,120N13654,25
nj,120N13655,
nj,120N13668,45
nj,120N13669,40.242
nj,120N13670,40
nj,120N13671,41.764
nj,120N13672,45
nj,120N13688,55
nj,120N13689,55
nj,120N13690,55
nj,120N13691,55
nj,120N13692,55
nj,120N13693,55
nj,120N13694,55
nj,120N13695,55
nj,120N13696,55
nj,120N13697,55
nj,120N13698,46.292
nj,120N13704,55
nj,120N13705,52.175
nj,120N13706,55
nj,120N13707,55
nj,120N13708,55
nj,120N13709,35
nj,120N13710,35
nj,120N13711,45
nj,120N13767,55
nj,120N13771,50
nj,120N13772,45
nj,120N13773,41.286
nj,120N13774,42.779
nj,120N13828,30
nj,120N13829,35.502
nj,120N13853,30
nj,120N13854,35.959
nj,120N13855,36.988
nj,120N13856,40
nj,120N13857,37.429
nj,120N13858,44.997
nj,120N13859,55
nj,120N13860,25
nj,120N13861,25
nj,120N13862,53.968
nj,120N13863,44.466
nj,120N13864,36.102
nj,120N13865,43.18
nj,120N13866,40.848
nj,120N13867,35
nj,120N13868,45.862
nj,120N13869,43.399
nj,120N13870,40
nj,120N13874,40
nj,120N13875,41.999
nj,120N13876,39.746
nj,120N13883,45
nj,120N13884,43.402
nj,120N13885,25
nj,120N13886,29.823
nj,120N13887,45
nj,120N13888,36.804
nj,120N13920,45
nj,120N13921,45
nj,120N13922,40
nj,120N13923,50
nj,120N13924,45.091
nj,120N13925,40
nj,120N13926,40
nj,120N13927,46.86
nj,120N13928,55
nj,120N13929,55
nj,120N13930,55
nj,120N13958,45
nj,120N13959,49.641
nj,120N13960,44.23
nj,120N13961,47.97
nj,120N13962,37.829
nj,120N13963,27.011
nj,120N13964,43.33
nj,120N13965,49.311
nj,120N13966,47.427
nj,120N13967,50
nj,120N13968,36.178
nj,120N13969,55
nj,120N13970,54.402
nj,120N13971,54.59
nj,120N13972,54.488
nj,120N14002,35
nj,120N14003,35
nj,120N14004,35
nj,120N14005,35
nj,120N14006,38.855
nj,120N14009,40
nj,120N14010,35
nj,120N14011,35.915
nj,120N14012,39.393
nj,120N14013,43.711
nj,120N14014,51.213
nj,120N14015,32.736
nj,120N14016,33.025
nj,120N14017,34.552
nj,120N14018,40
nj,120N14019,40
nj,120N14040,55
nj,120N14041,55
nj,120N14042,55
nj,120N14067,35
nj,120N14068,35
nj,120N14069,30.151
nj,120N14070,35
nj,120N14071,35
nj,120N14072,35
nj,120N14073,35
nj,120N14074,47.701
nj,120N14075,49.534
nj,120N14076,38.451
nj,120N14084,25
nj,120N14085,32.341
nj,120N14086,25
nj,120N14098,15
nj,120N14099,22.368
nj,120N14100,25
nj,120N14101,45
nj,120N14102,45
nj,120N14103,45
nj,120N14104,38.356
nj,120N14106,40
nj,120N14107,40
nj,120N14193,35
nj,120N14205,40
nj,120N14206,33.78
nj,120N14207,35
nj,120N14208,35
nj,120N14209,36.645
nj,120N14214,35
nj,120N14215,35
nj,120N14216,35
nj,120N14217,25.727
nj,120N14218,25
nj,120N14219,25
nj,120N14220,25
nj,120N14221,30
nj,120N14222,30
nj,120N14223,35
nj,120N14224,35
nj,120N14225,35
nj,120N14226,28.086
nj,120N14227,25
nj,120N14228,31.841
nj,120N14229,38.596
nj,120N14230,40
nj,120N14231,33.883
nj,120N14232,40
nj,120N14233,32.545
nj,120N14234,38.206
nj,120N14236,35
nj,120N14237,35
nj,120N14238,25.858
nj,120N14239,25
nj,120N14240,25
nj,120N14241,25
nj,120N14242,35
nj,120N14243,35
nj,120N14244,35
nj,120N14245,37.153
nj,120N14250,25
nj,120N14251,25
nj,120N14252,27.215
nj,120N14253,38.029
nj,120N14254,40
nj,120N14255,39.265
nj,120N14256,38.987
nj,120N14257,40
nj,120N14258,38.55
nj,120N14259,35
nj,120N14273,25
nj,120N14274,25
nj,120N14275,25
nj,120N14276,25
nj,120N14277,36.454
nj,120N14304,40
nj,120N14305,36.181
nj,120N14306,34.634
nj,120N14316,42.527
nj,120N14317,25.251
nj,120N14318,25
nj,120N14319,42.044
nj,120N14320,44.682
nj,120N14323,39.875
nj,120N14324,40
nj,120N14325,42.63
nj,120N14351,35
nj,120N14352,35
nj,120N14394,40
nj,120N14400,25
nj,120N14401,25
nj,120N14402,25
nj,120N14403,25
nj,120N14404,28.746
nj,120N14405,35
nj,120N14406,34.112
nj,120N14407,31.296
nj,120N14408,34.142
nj,120N14409,28.027
nj,120N14410,25
nj,120N14411,26.493
nj,120N14412,35.461
nj,120N14413,43.983
nj,120N14414,35.893
nj,120N14415,40
nj,120N14428,25
nj,120N14429,25
nj,120N14430,25
nj,120N14434,40
nj,120N14435,40
nj,120N14458,25
nj,120N14459,25
nj,120N14460,25
nj,120N14461,25
nj,120N14466,31.614
nj,120N14467,25
nj,120N14468,37.015
nj,120N14471,40
nj,120N14472,35
nj,120N14473,40
nj,120N14474,39.545
nj,120N14477,20
nj,120N14478,37.343
nj,120N14479,30.149
nj,120N14483,29.541
nj,120N14484,35.029
nj,120N14486,40
nj,120N14488,38.246
nj,120N14489,35
nj,120N14492,40
nj,120N14493,46.128
nj,120N14509,25
nj,120N14510,25
nj,120N14513,25
nj,120N14514,36.614
nj,120N14515,40
nj,120N14516,33.816
nj,120N14517,25
nj,120N14529,55
nj,120N14537,25
nj,120N14538,25
nj,120N14539,25
nj,120N14540,25
nj,120N14541,25
nj,120N14542,25
nj,120N14543,25
nj,120N14544,25
nj,120N14545,25
nj,120N14546,25
nj,120N14547,25
nj,120N14548,25
nj,120N14549,25
nj,120N14550,25
nj,120N14551,25
nj,120N14552,25.908
nj,120N14553,35
nj,120N14554,36.122
nj,120N14560,43.377
nj,120N14561,39.9
nj,120N14562,40
nj,120N14563,40
nj,120N14564,38.595
nj,120N14565,30.694
nj,120N14566,35
nj,120N14567,30.15
nj,120N14568,26.399
nj,120N14569,25
nj,120N14570,25
nj,120N14571,40
nj,120N14572,35.346
nj,120N14573,35
nj,120N14574,35
nj,120N14575,35
nj,120N14576,33.816
nj,120N14577,37.255
nj,120N14578,40
nj,120N14579,44.624
nj,120N14580,35.522
nj,120N14581,35
nj,120N14582,35
nj,120N14583,35
nj,120N14584,48.467
nj,120N14585,40
nj,120N14586,32.652
nj,120N14587,34.292
nj,120N14588,41.061
nj,120N14589,35
nj,120N14590,37.94
nj,120N14591,34.481
nj,120N14592,30
nj,120N14593,33.193
nj,120N14594,25
nj,120N14595,38.177
nj,120N14596,33.384
nj,120N14597,35
nj,120N14598,35.083
nj,120N14599,40
nj,120N14600,40
nj,120N14601,33.91
nj,120N14602,34.967
nj,120N14613,25
nj,120N14614,30.204
nj,120N14615,34.337
nj,120N14616,38.379
nj,120N14617,40
nj,120N14618,36.316
nj,120N14619,25
nj,120N14620,31.729
nj,120N14621,25
nj,120N14622,25
nj,120N14623,25
nj,120N14624,33.003
nj,120N14625,30
nj,120N14627,30
nj,120N14628,30
nj,120N14629,30
nj,120N14630,31.858
nj,120N14631,35
nj,120N14632,35.056
nj,120N14633,40
nj,120N14634,37.287
nj,120N14635,38.144
nj,120N14636,35
nj,120N14637,27.527
nj,120N14638,28.901
nj,120N14647,25
nj,120N14648,25.058
nj,120N14652,25
nj,120N14653,25
nj,120N14654,25
nj,120N14655,25
nj,120N14656,25
nj,120N14657,25
nj,120N14658,33.487
nj,120N14659,36.358
nj,120N14660,35
nj,120N14661,35.646
nj,120N14662,35
nj,120N14663,30
nj,120N14664,30
nj,120N14665,30
nj,120N14666,30
nj,120N14667,35
nj,120N14668,34.829
nj,120N14669,36.882
nj,120N14670,40
nj,120N14671,45
nj,120N14672,48.957
nj,120N14673,50
nj,120N14674,47.391
nj,120N14675,47.181
nj,120N14676,43.867
nj,120N14677,40
nj,120N14678,40
nj,120N14679,40
nj,120N14680,31.038
nj,120N14681,25
nj,120N14682,40
nj,120N14683,40
nj,120N14684,45
nj,120N14693,33.324
nj,120N14701,34.775
nj,120N14702,33.865
nj,120N14703,34.757
nj,120N14704,35.813
nj,120N14705,40
nj,120N14712,49.757
nj,120N14713,39.967
nj,120N14715,30.151
nj,120N14716,25.376
nj,120N14717,50
nj,120N14723,48.153
nj,120N14729,40.274
nj,120N14730,44.267
nj,120N14731,33.164
nj,120N14732,28.349
nj,120N14733,35.637
nj,120N14734,38.281
nj,120N14735,32.752
nj,120N14736,43.423
nj,120N14737,39.86
nj,120N14738,25
nj,120N14739,29.148
nj,120N14740,35
nj,120N14741,40.725
nj,120N14742,42.689
nj,120N14743,46.909
nj,120N14744,37.971
nj,120N14745,39.975
nj,120N14746,35
nj,120N14747,29.144
nj,120N14748,38.559
nj,120N14749,40.512
nj,120N14750,25
nj,120N14751,25
nj,120N14752,25
nj,120N14753,25
nj,120N14761,50
nj,120N14762,40.278
nj,120N14763,30
nj,120N14766,41.363
nj,120N14767,40.543
nj,120N14768,36.552
nj,120N14779,43.083
nj,120N14780,45
nj,120N14781,40
nj,120N14782,38.361
nj,120N14783,42.068
nj,120N14794,44.59
nj,120N14795,25
nj,120N14796,25
nj,120N14797,45
nj,120N14802,48.956
nj,120N14803,34.41
nj,120N14804,55
nj,120N14815,42.781
nj,120N14816,45.495
nj,120N14817,38.188
nj,120N14818,50
nj,120N14819,45.509
nj,120N14820,35
nj,120N14821,35
nj,120N14822,28.159
nj,120N14823,35
nj,120N14824,31.082
nj,120N14825,35
nj,120N14827,28.939
nj,120N14828,27.594
nj,120N14829,33.033
nj,120N14830,40.244
nj,120N14831,38.919
nj,120N14832,33.501
nj,120N14833,29.257
nj,120N14836,35
nj,120N14837,35
nj,120N14838,35
nj,120N14839,35
nj,120N14840,42.426
nj,120N14841,40
nj,120N14842,40
nj,120N14843,39.914
nj,120N14844,32.587
nj,120N14845,32.09
nj,120N14854,30
nj,120N14855,39.587
nj,120N14877,35
nj,120N14878,35
nj,120N14880,35
nj,120N14881,35
nj,120N14882,37.229
nj,120N14897,50
nj,120N14898,50
nj,120N14899,50
nj,120N14900,50
nj,120N14901,50
nj,120N14902,50
nj,120N14903,50
nj,120N14904,50
nj,120N14905,46.474
nj,120N14906,40
nj,120N14907,40
nj,120N14908,25
nj,120N14909,25
nj,120N14910,40.523
nj,120N14911,50
nj,120N14912,46.929
nj,120N14915,35.897
nj,120N14916,40
nj,120N14917,37.651
nj,120N14924,47.934
nj,120N14925,45
nj,120N14932,25
nj,120N14933,45
nj,120N14934,49.644
nj,120N14936,45
nj,120N14937,45
nj,120N14938,40
nj,120N14939,40
nj,120N14940,36.11
nj,120N14945,43.983
nj,120N14946,50
nj,120N14947,50
nj,120N14950,50
nj,120N14951,40
nj,120N14952,40
nj,120N14953,35
nj,120N14954,40
nj,120N14955,35
nj,120N14956,40.5
nj,120N14957,48.809
nj,120N14958,35
nj,120N14959,35
nj,120N14960,40
nj,120N14961,35
nj,120N14962,35
nj,120N14963,31.757
nj,120N14964,35.232
nj,120N14965,29.586
nj,120N14966,25
nj,120N14967,40
nj,120N14968,40
nj,120N14969,39.25
nj,120N14970,35
nj,120N14971,38.655
nj,120N14990,40
nj,120N14991,40
nj,120N14994,26.771
nj,120N14995,25
nj,120N15007,50
nj,120N15008,37.702
nj,120N15009,25.279
nj,120N15010,25
nj,120N15011,25
nj,120N15012,40
nj,120N15013,40
nj,120N15021,50
nj,120N15022,50
nj,120N15023,43.537
nj,120N15027,53.602
nj,120N15028,38.598
nj,120N15029,40
nj,120N15030,40.986
nj,120N15031,35
nj,120N15032,36.642
nj,120N15033,35
nj,120N15034,37.59
nj,120N15035,45.852
nj,120N15036,50
nj,120N15037,44.775
nj,120N15038,38.186
nj,120N15045,25
nj,120N15046,25
nj,120N15047,25
nj,120N15048,25
nj,120N15051,25
nj,120N15052,25
nj,120N15053,25
nj,120N15054,25
nj,120N15055,25
nj,120N15056,25
nj,120N15057,25
nj,120N15058,25
nj,120N15059,25
nj,120N15060,25
nj,120N15061,25
nj,120N15062,25
nj,120N15063,35
nj,120N15064,25
nj,120N15065,25
nj,120N15066,25
nj,120N15067,25
nj,120N15068,25
nj,120N15071,25
nj,120N15072,25
nj,120N15073,25
nj,120N15074,25
nj,120N15086,25
nj,120N15087,25
nj,120N15088,25
nj,120N15089,25
nj,120N15090,25
nj,120N15091,25
nj,120N15092,25
nj,120N15093,25
nj,120N15094,25
nj,120N15103,25
nj,120N15104,25
nj,120N15105,25
nj,120N15106,25
nj,120N15107,25
nj,120N15108,30.674
nj,120N15109,25
nj,120N15110,31.178
nj,120N15111,25
nj,120N15112,25
nj,120N15113,25
nj,120N15137,45
nj,120N15139,45
nj,120N15140,44.824
nj,120N15141,45.089
nj,120N15142,40
nj,120N15143,40
nj,120N15144,40
nj,120N15145,50
nj,120N15178,42.694
nj,120N15179,38.171
nj,120N15180,34.959
nj,120N15181,33.966
nj,120N15182,30.611
nj,120N15202,25
nj,120N15364,25
nj,120N15365,36.714
nj,120N15589,25
nj,120N15590,35
nj,120N15667,40
nj,120N15668,40
nj,120N15707,35
nj,120N15708,35
nj,120N15709,30
nj,120N15710,30
nj,120N15728,35
nj,120N15729,35
nj,120N15730,27.483
nj,120N15731,25
nj,120N15816,25
nj,120N15817,25
nj,120N15819,25
nj,120N15887,45
nj,120N15888,45
nj,120N15889,45
nj,120N15890,45
nj,120N15893,25
nj,120N15894,25
nj,120N16041,25
nj,120N16042,25
nj,120N16043,25
nj,120N16044,29.432
nj,120N16047,25
nj,120N16048,25
nj,120N16049,25
nj,120N16050,25
nj,120N16051,35
nj,120N16052,35
nj,120N16053,35
nj,120N16054,35
nj,120N16055,35
nj,120N16056,35
nj,120N16057,35
nj,120N16058,35
nj,120N16059,35
nj,120N16060,35
nj,120N16061,35
nj,120N16062,35
nj,120N16063,35
nj,120N16064,35
nj,120N16127,50
nj,120N16128,50
nj,120N16129,46.654
nj,120N16162,35
nj,120N16163,35
nj,120N16318,25
nj,120N16319,25
nj,120N16366,50
nj,120N16367,44.003
nj,120N16457,30
nj,120N16458,30
nj,120N16532,35
nj,120N16533,29.774
nj,120N16671,41.584
nj,120N16672,34.456
nj,120N16673,25
nj,120N16674,25
nj,120N16701,25
nj,120N16702,25
nj,120N16703,25
nj,120N16712,50
nj,120N16759,45
nj,120N16760,42.96
nj,120N16761,25
nj,120N16770,55
nj,120N16771,34.894
nj,120N16772,25
nj,120N16790,40
nj,120N16809,25
nj,120N16810,31.164
nj,120N16880,25
nj,120N16881,25
nj,120N16893,25
nj,120N16894,25
nj,120N17010,25
nj,120N17011,25
nj,120N17012,25
nj,120N17042,25
nj,120N17043,25
nj,120N17044,25
nj,120N17089,45
nj,120N17090,45
nj,120N17098,45
nj,120N17099,35.518
nj,120N17106,50
nj,120N17132,45
nj,120N17155,25
nj,120N17156,35
nj,120N17158,40
nj,120N17163,35
nj,120N17164,40
nj,120N17165,34.283
nj,120N17192,45
nj,120N17194,25
nj,120N17207,25
nj,120N17243,25
nj,120N19541,40
nj,120N19542,26.301
nj,120N19543,25
nj,120N19544,25
nj,120N19545,25
nj,120N19546,40
nj,120N19550,31.671
nj,120N19576,45
nj,120N19577,45.202
nj,120N19578,47.129
nj,120N19579,50
nj,120N19580,50
nj,120N19581,50
nj,120N19582,48.482
nj,120N19583,39.855
nj,120N19584,46.372
nj,120N19585,45
nj,120N19586,48.774
nj,120N19587,45
nj,120N19589,25
nj,120N19590,25
nj,120N19591,33.02
nj,120N19592,45.012
nj,120N19593,41.771
nj,120N19594,35
nj,120N19595,35
nj,120N19596,40
nj,120N19616,32.308
nj,120N19628,25
nj,120N19670,30
nj,120N19671,33.324
nj,120N19672,35
nj,120N19696,45
nj,120N19697,36.986
nj,120N19699,28.179
nj,120N19700,25
nj,120N19701,25
nj,120N19702,25
nj,120N19703,36.279
nj,120N19704,40
nj,120N19705,32.119
nj,120N19762,40
nj,120N19763,40
nj,120N19764,40
nj,120N19765,38.622
nj,120N19774,40
nj,120N19775,37.475
nj,120N19776,34.591
nj,120N19777,30
nj,120N19807,30
nj,120N19808,30
nj,120N19809,30
nj,120N19824,40
nj,120N19825,40
nj,120N19826,40
nj,120N19834,40
nj,120N19835,40
nj,120N19836,40
nj,120N19837,40
nj,120N19840,40
nj,120N19841,34.604
nj,120N19845,25
nj,120N19846,25
nj,120N19872,40
nj,120N19873,40
nj,120N19895,45
nj,120N19896,40
nj,120N19897,43.523
nj,120N19898,40
nj,120N19899,40
nj,120N19944,35
nj,120N19945,35.828
nj,120N19946,50
nj,120N19964,25
nj,120N19965,25
nj,120N20008,25
nj,120N20009,25
nj,120N20010,25
nj,120N20011,28.391
nj,120N20036,35
nj,120N20037,32.007
nj,120N20038,35.53
nj,120N20039,40
nj,120N20040,40
nj,120N20053,40
nj,120N20054,38.198
nj,120N20084,25
nj,120N20085,33.598
nj,120N20086,34.228
nj,120N20087,40
nj,120N20091,
nj,120N20092,35
nj,120N20093,35
nj,120N20109,29.972
nj,120N20110,25
nj,120N20111,35
nj,120N20112,28.413
nj,120N20113,34.038
nj,120N20114,32.601
nj,120N20115,42.391
nj,120N20116,45
nj,120N20117,45
nj,120N20121,
nj,120N20122,25
nj,120N20123,25
nj,120N20124,31.053
nj,120N20125,35
nj,120N20126,35
nj,120N20127,37.729
nj,120N20141,25
nj,120N20142,25
nj,120N20143,25
nj,120N20144,25
nj,120N20145,25
nj,120N20147,38.171
nj,120N20148,38.889
nj,120N20149,35
nj,120N20150,33.667
nj,120N20151,35
nj,120N20152,38.277
nj,120N20153,38.93
nj,120N20154,31.536
nj,120N20168,40
nj,120N20169,46.914
nj,120N20254,35
nj,120N20255,37.602
nj,120N20256,43.995
nj,120N20257,35.103
nj,120N20271,25
nj,120N20272,25
nj,120N20273,27.168
nj,120N20274,43.947
nj,120N20332,39.148
nj,120N20333,32.546
nj,120N20334,30
nj,120N20346,25
nj,120N20347,25
nj,120N20348,31.121
nj,120N20384,36.936
nj,120N20385,35
nj,120N20386,49.488
nj,120N20387,45
nj,120N20388,40
nj,120N20389,35.528
nj,120N20402,45
nj,120N20403,45
nj,120N20404,39.508
nj,120N20414,40
nj,120N20415,40
nj,120N20416,40
nj,120N20417,39.324
nj,120N20418,44.261
nj,120N20419,45
nj,120N20420,40.845
nj,120N20421,25
nj,120N20422,25
nj,120N20432,25
nj,120N20433,25.66
nj,120N20434,25
nj,120N20542,25.289
nj,120N20543,30
nj,120N20546,30
nj,120N20547,32.178
nj,120N20548,25
nj,120N20549,25
nj,120N20560,25
nj,120N20561,25
